MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Edward D. Jones,919205057,4938,0.0,0,Credit_Cash_Management,True,False,,,,,,,,1149.0,13.89,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Fifth Third Bank,919205057,4938,0.014,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,5.0,190.0,inf,Good,1273.0,18.94,2.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Bank (MO),919205057,4938,0.0,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,21.0,469.0,inf,Good,1291.0,22.4,2.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"First Financial Bank, National Association TX",919205057,4938,0.02,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,4.0,159.0,inf,Good,6711.0,44.05,5.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Horizon,919205057,4938,0.012,7138012,Credit_Cash_Management,False,True,0.647118212,0.111360501,5.811021042,33.0,682.0,0.172086797,Poor,1360.0,13.89,1.0,3.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First National Bank (TX),919205057,4938,0.004,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,13.0,337.0,inf,Good,4522.0,33.599999999999994,4.0,4.833333333333334
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Flagstar,919205057,4938,0.001,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,15.0,432.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ford Motor,919205057,4938,0.004,3304629,Credit_Cash_Management,True,False,,,,,,,,1384.0,12.95,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Frost Bank,919205057,4938,0.084,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,1.0,26.0,inf,Excellent,4940.0,274.52,28.0,4.62425324202244
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Global Payments,919205057,4938,0.0,0,Credit_Cash_Management,True,False,,,,,,,,6035.0,49.239999999999995,4.0,4.019090170593014
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,HSBC,919205057,4938,0.0,0,Credit_Cash_Management,True,False,,,,,,,,1570.0,20.5,5.0,4.151219512195122
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Hancock Whitney,919205057,4938,0.008,365531,Credit_Cash_Management,False,True,0.049707489,0.111360501,0.446365529,26.0,527.0,2.240316369,Good,1583.0,26.84,2.0,3.964977645305514
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Huntington National Bank,919205057,4938,0.0,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,22.0,470.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Independent Bank (CO,TX)",919205057,4938,0.006,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,9.0,295.0,inf,Good,4941.0,51.93,5.0,4.6246870787598695
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Intuit GoPayment,919205057,4938,0.0,0,Credit_Cash_Management,True,False,,,,,,,,5877.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Inwood National Bank,919205057,4938,0.043,8438736,Credit_Cash_Management,False,True,0.213499342,0.111360501,1.917190928,31.0,612.0,0.521596459,Fair,1778.0,88.97,8.0,4.93705743509048
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,JPMorgan,919205057,4938,0.129,8350605,Credit_Cash_Management,True,False,,,,,,,,1804.0,749.51,90.0,4.3825032354471585
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,KeyBank,919205057,4938,0.005,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,11.0,313.0,inf,Good,1886.0,33.32,3.0,4.611044417767107
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,MidFirst Bank,919205057,4938,0.007,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,8.0,278.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Morgan Stanley Dean Witter,919205057,4938,0.004,0,Credit_Cash_Management,True,False,,,,,,,,2227.0,19.43,2.0,4.333504889346372
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,North Dallas Bank & Trust Company,919205057,4938,0.003,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,14.0,356.0,inf,Good,2347.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Northern Trust Bank,919205057,4938,0.01,9557827,Credit_Cash_Management,True,False,,,,,,,,2351.0,29.75,4.0,4.188235294117647
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PNC Bank,919205057,4938,0.011,420302,Credit_Cash_Management,True,False,,,,,,,,2444.0,165.41,19.0,3.9254579529653584
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PayPal,919205057,4938,0.0,72894,Credit_Cash_Management,True,False,,,,,,,,5894.0,80.81,7.0,3.886647692117312
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Pinnacle Bank (NE, MO)",919205057,4938,0.007,356700,Credit_Cash_Management,False,True,0.055436099,0.111360501,0.497807562,27.0,530.0,2.008808375,Good,2537.0,67.72999999999999,6.0,3.930311531079286
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PlainsCapital Bank,919205057,4938,0.03,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,3.0,110.0,inf,Excellent,2547.0,44.25,4.0,4.03954802259887
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Prosperity Bank,919205057,4938,0.033,1127544,Credit_Cash_Management,False,True,0.037171249,0.111360501,0.333792042,25.0,521.0,2.995877292,Excellent,2581.0,90.8,9.0,3.899779735682819
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Regions Bank,919205057,4938,0.013,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,6.0,200.0,inf,Good,2665.0,22.4,3.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Silicon Valley Bank,919205057,4938,0.004,0,Credit_Cash_Management,True,False,,,,,,,,2842.0,11.81,2.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Square,919205057,4938,0.0,4566,Credit_Cash_Management,True,False,,,,,,,,5895.0,66.03999999999999,6.0,4.058298001211387
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Stellar Bank,919205057,4938,0.001,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,16.0,433.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Sunflower Bank,919205057,4938,0.006,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,10.0,296.0,inf,Good,7004.0,24.15,2.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Susser Bank,919205057,4938,0.004,2839690,Credit_Cash_Management,False,True,0.772322231,0.111360501,6.93533368,34.0,689.0,0.144189169,Poor,7005.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Texas Capital Bank,919205057,4938,0.043,2501896,Credit_Cash_Management,False,True,0.063297767,0.111360501,0.568404121,29.0,539.0,1.759311666,Good,3055.0,147.07,19.0,4.619228938600667
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Toyota Financial Services,919205057,4938,0.004,0,Credit_Cash_Management,True,False,,,,,,,,6069.0,12.95,1.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Truist,919205057,4938,0.005,17967,Credit_Cash_Management,True,False,,,,,,,,6590.0,69.12,7.0,4.544704861111111
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,UBS Warburg Dillon Read,919205057,4938,0.0,0,Credit_Cash_Management,True,False,,,,,,,,3151.0,12.95,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,US Bank,919205057,4938,0.043,467808,Credit_Cash_Management,True,False,,,,,,,,3141.0,140.99,18.0,4.066387687070005
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Vantage Bank,919205057,4938,0.0,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,23.0,471.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Veritex Community Bank,919205057,4938,0.005,3939748,Credit_Cash_Management,False,True,0.857207643,0.111360501,7.697591496,35.0,695.0,0.129910765,Poor,6352.0,5.6,1.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Wells Fargo,919205057,4938,0.055,24078083,Credit_Cash_Management,False,True,0.476262967,0.111360501,4.27676747,32.0,667.0,0.233821457,Poor,4839.0,391.98,62.0,4.231083218531557
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Zions Bank,919205057,4938,0.033,0,Credit_Cash_Management,False,True,0.0,0.111360501,0.0,2.0,99.0,inf,Excellent,3369.0,48.489999999999995,5.0,4.7566508558465666
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Amarillo National Bank,9915857045,4932,0.014,14967960,Deposits,False,True,0.10782124,0.113682513,0.948441733,23.0,499.0,1.054361027,Fair,158.0,37.099999999999994,3.0,3.792452830188679
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Ameris Bank,9915857045,4932,0.002,0,Deposits,False,True,0.0,0.113682513,0.0,14.0,419.0,inf,Good,4504.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BMO,9915857045,4932,0.021,63279013,Deposits,True,False,,,,,,,,303.0,12.95,1.0,2.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,BOK Financial,9915857045,4932,0.046,14803343,Deposits,False,True,0.03245426,0.113682513,0.285481551,21.0,465.0,3.502853324,Excellent,430.0,126.94,10.0,4.50370253663148
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Bank of America,9915857045,4932,0.103,276301086,Deposits,True,False,,,,,,,,4836.0,528.23,65.0,4.025064839179902
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cadence Bank,9915857045,4932,0.012,0,Deposits,False,True,0.0,0.113682513,0.0,6.0,245.0,inf,Good,4551.0,42.7,4.0,4.565573770491803
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Capital City Bank (FL),9915857045,4932,0.0,0,Deposits,False,True,0.0,0.113682513,0.0,20.0,451.0,inf,Good,698.0,11.2,1.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Card Pointe,9915857045,4932,0.0,0,Deposits,True,False,,,,,,,,6854.0,19.49,2.0,4.287326834273986
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Cathay United Bank,9915857045,4932,0.005,0,Deposits,True,False,,,,,,,,5244.0,6.95,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Comerica Bank,9915857045,4932,0.062,76339134,Deposits,False,True,0.124172459,0.113682513,1.092274052,24.0,507.0,0.915521153,Fair,868.0,113.61,13.0,4.1147786286418455
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Commercebank (FL),9915857045,4932,0.001,7586538,Deposits,False,True,0.765091506,0.113682513,6.730072067,32.0,617.0,0.148586819,Poor,878.0,38.04,3.0,3.659568874868559
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,East-West Bank,9915857045,4932,0.004,0,Deposits,False,True,0.0,0.113682513,0.0,10.0,369.0,inf,Good,1134.0,13.89,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Edward D. Jones,9915857045,4932,0.003,0,Deposits,True,False,,,,,,,,1149.0,13.89,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Fifth Third Bank,9915857045,4932,0.003,0,Deposits,False,True,0.0,0.113682513,0.0,13.0,399.0,inf,Good,1273.0,18.94,2.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"First Financial Bank, National Association TX",9915857045,4932,0.019,0,Deposits,False,True,0.0,0.113682513,0.0,3.0,186.0,inf,Good,6711.0,44.05,5.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First Horizon,9915857045,4932,0.009,66746366,Deposits,False,True,0.747919505,0.113682513,6.5790198,31.0,615.0,0.151998327,Poor,1360.0,13.89,1.0,3.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,First National Bank (TX),9915857045,4932,0.001,0,Deposits,False,True,0.0,0.113682513,0.0,17.0,438.0,inf,Good,4522.0,33.599999999999994,4.0,4.833333333333334
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Frost Bank,9915857045,4932,0.114,0,Deposits,False,True,0.0,0.113682513,0.0,1.0,21.0,inf,Excellent,4940.0,274.52,28.0,4.62425324202244
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,HSBC,9915857045,4932,0.004,0,Deposits,True,False,,,,,,,,1570.0,20.5,5.0,4.151219512195122
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Hancock Whitney,9915857045,4932,0.005,0,Deposits,False,True,0.0,0.113682513,0.0,9.0,346.0,inf,Good,1583.0,26.84,2.0,3.964977645305514
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Huntington National Bank,9915857045,4932,0.001,0,Deposits,False,True,0.0,0.113682513,0.0,18.0,439.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Independent Bank (CO,TX)",9915857045,4932,0.016,0,Deposits,False,True,0.0,0.113682513,0.0,5.0,213.0,inf,Good,4941.0,51.93,5.0,4.6246870787598695
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Inwood National Bank,9915857045,4932,0.053,33657787,Deposits,False,True,0.064044145,0.113682513,0.563359686,22.0,482.0,1.775064893,Good,1778.0,88.97,8.0,4.93705743509048
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,JPMorgan,9915857045,4932,0.159,153424337,Deposits,True,False,,,,,,,,1804.0,749.51,90.0,4.3825032354471585
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,KeyBank,9915857045,4932,0.004,0,Deposits,False,True,0.0,0.113682513,0.0,11.0,370.0,inf,Good,1886.0,33.32,3.0,4.611044417767107
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,MidFirst Bank,9915857045,4932,0.002,0,Deposits,False,True,0.0,0.113682513,0.0,15.0,420.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,North Dallas Bank & Trust Company,9915857045,4932,0.001,0,Deposits,False,True,0.0,0.113682513,0.0,19.0,440.0,inf,Good,2347.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PNC Bank,9915857045,4932,0.028,281901,Deposits,True,False,,,,,,,,2444.0,165.41,19.0,3.9254579529653584
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,"Pinnacle Bank (NE, MO)",9915857045,4932,0.011,27731937,Deposits,False,True,0.254247835,0.113682513,2.236472679,27.0,562.0,0.44713267,Poor,2537.0,67.72999999999999,6.0,3.930311531079286
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,PlainsCapital Bank,9915857045,4932,0.019,0,Deposits,False,True,0.0,0.113682513,0.0,4.0,187.0,inf,Good,2547.0,44.25,4.0,4.03954802259887
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Prosperity Bank,9915857045,4932,0.056,105277485,Deposits,False,True,0.189590782,0.113682513,1.667721592,25.0,536.0,0.599620467,Fair,2581.0,90.8,9.0,3.899779735682819
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Regions Bank,9915857045,4932,0.01,0,Deposits,False,True,0.0,0.113682513,0.0,7.0,271.0,inf,Good,2665.0,22.4,3.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Stellar Bank,9915857045,4932,0.002,0,Deposits,False,True,0.0,0.113682513,0.0,16.0,421.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Sunflower Bank,9915857045,4932,0.008,0,Deposits,False,True,0.0,0.113682513,0.0,8.0,298.0,inf,Good,7004.0,24.15,2.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Susser Bank,9915857045,4932,0.008,40451263,Deposits,False,True,0.509931502,0.113682513,4.485575555,30.0,600.0,0.222936831,Poor,7005.0,11.2,1.0,5.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Texas Capital Bank,9915857045,4932,0.051,126944734,Deposits,False,True,0.251023428,0.113682513,2.208109423,26.0,561.0,0.452876107,Poor,3055.0,147.07,19.0,4.619228938600667
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Truist,9915857045,4932,0.011,2444019,Deposits,True,False,,,,,,,,6590.0,69.12,7.0,4.544704861111111
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,US Bank,9915857045,4932,0.002,0,Deposits,True,False,,,,,,,,3141.0,140.99,18.0,4.066387687070005
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Vantage Bank,9915857045,4932,0.004,0,Deposits,False,True,0.0,0.113682513,0.0,12.0,371.0,inf,Good,,,,
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Veritex Community Bank,9915857045,4932,0.009,31976561,Deposits,False,True,0.358310049,0.113682513,3.151848416,29.0,585.0,0.317274141,Poor,6352.0,5.6,1.0,4.0
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Wells Fargo,9915857045,4932,0.076,197508194,Deposits,False,True,0.262084459,0.113682513,2.305406976,28.0,565.0,0.433762893,Poor,4839.0,391.98,62.0,4.231083218531557
TX-Dallas-Fort Worth-Arlington,32.849171,-96.970489,Zions Bank,9915857045,4932,0.037,0,Deposits,False,True,0.0,0.113682513,0.0,2.0,103.0,inf,Excellent,3369.0,48.489999999999995,5.0,4.7566508558465666
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Ally Bank (formerly GMAC),900616264,4975,0.003,2505372,Credit_Cash_Management,True,False,,,,,,,,5221.0,27.44,3.0,3.5
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,American Express,900616264,4975,0.003,0,Credit_Cash_Management,True,False,,,,,,,,171.0,346.40000000000003,30.0,4.070958429561201
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,BMO,900616264,4975,0.017,0,Credit_Cash_Management,True,False,,,,,,,,303.0,33.28,6.0,4.459134615384615
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,BOK Financial,900616264,4975,0.006,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,9.0,297.0,inf,Good,430.0,34.830000000000005,4.0,4.122882572494976
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Bank of America,900616264,4975,0.079,0,Credit_Cash_Management,True,False,,,,,,,,4836.0,378.57,49.0,4.270253850014528
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Broadway National Bank,900616264,4975,0.003,2402473,Credit_Cash_Management,False,True,0.889195949,0.071640544,12.41190958,26.0,706.0,0.08056778,Poor,584.0,38.0,4.0,4.165263157894737
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Cadence Bank,900616264,4975,0.033,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,2.0,100.0,inf,Excellent,4551.0,77.7,7.0,4.944916344916345
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Capital One,900616264,4975,0.006,5696769,Credit_Cash_Management,True,False,,,,,,,,4859.0,101.75,13.0,3.794103194103194
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Caterpillar Inc.,900616264,4975,0.005,0,Credit_Cash_Management,True,False,,,,,,,,727.0,13.72,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Comerica Bank,900616264,4975,0.012,753825,Credit_Cash_Management,False,True,0.06975085,0.071640544,0.973622569,20.0,561.0,1.02709205,Fair,868.0,78.62,9.0,4.159755787331468
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Commercebank (FL),900616264,4975,0.003,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,12.0,357.0,inf,Good,878.0,37.650000000000006,3.0,4.666666666666666
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Deere & Co.,900616264,4975,0.003,0,Credit_Cash_Management,True,False,,,,,,,,,,,
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,East-West Bank,900616264,4975,0.007,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,7.0,279.0,inf,Good,1134.0,18.0,2.0,4.524444444444445
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Fifth Third Bank,900616264,4975,0.007,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,8.0,280.0,inf,Good,1273.0,26.270000000000003,2.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,First Citizens Bank & Trust (NC/VA),900616264,4975,0.007,1441875,Credit_Cash_Management,False,True,0.22871244,0.071640544,3.19250006,23.0,646.0,0.313234137,Poor,1299.0,25.1,2.0,3.5
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,"First Financial Bank, National Association TX",900616264,4975,0.003,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,13.0,358.0,inf,Good,6711.0,13.72,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,First Horizon,900616264,4975,0.018,4645493,Credit_Cash_Management,False,True,0.286562607,0.071640544,4.00000604,25.0,663.0,0.249999623,Poor,1360.0,18.0,2.0,4.524444444444445
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Ford Motor,900616264,4975,0.011,5996077,Credit_Cash_Management,True,False,,,,,,,,1384.0,12.55,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Frost Bank,900616264,4975,0.096,3520170,Credit_Cash_Management,False,True,0.040714829,0.071640544,0.568321056,19.0,538.0,1.759568803,Good,4940.0,288.95,25.0,4.350233604429833
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Hancock Whitney,900616264,4975,0.004,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,10.0,338.0,inf,Good,1583.0,25.1,2.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,"Independent Bank (CO,TX)",900616264,4975,0.003,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,14.0,359.0,inf,Good,4941.0,13.72,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Intuit GoPayment,900616264,4975,0.001,0,Credit_Cash_Management,True,False,,,,,,,,5877.0,38.82,3.0,4.323286965481711
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,JPMorgan,900616264,4975,0.101,5367277,Credit_Cash_Management,True,False,,,,,,,,1804.0,634.7,83.0,4.30324562785568
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,KeyBank,900616264,4975,0.012,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,5.0,216.0,inf,Good,,,,
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Main Street Capital,900616264,4975,0.005,0,Credit_Cash_Management,True,False,,,,,,,,,,,
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,MidFirst Bank,900616264,4975,0.005,19121,Credit_Cash_Management,False,True,0.004246204,0.071640544,0.059270957,16.0,499.0,16.87166955,Good,2174.0,12.55,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Northern Trust Bank,900616264,4975,0.003,0,Credit_Cash_Management,True,False,,,,,,,,2351.0,10.56,2.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,PNC Bank,900616264,4975,0.012,3120039,Credit_Cash_Management,True,False,,,,,,,,2444.0,109.48,13.0,4.243514797223237
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,PlainsCapital Bank,900616264,4975,0.009,0,Credit_Cash_Management,False,True,0.0,0.071640544,0.0,6.0,241.0,inf,Good,2547.0,13.72,1.0,5.0
TX-Houston-Pasadena-The Woodlands,29.801005,-95.34262,Prosperity Bank,900616264,4975,0.062,14705460,Credit_Cash_Management,False,True,0.263358378,0.071640544,3.676108041,24.0,657.0,0.272026825,Poor,2581.0,139.48000000000002,11.0,4.134356180097505
